,id_reserva,id_cliente,nombre,apellido,mail,competencia,fecha_reserva,inicio_estancia,final_estancia,id_hotel,precio_noche,nombre_hotel,estrellas,ciudad
2954,699cde9f-1a7b-47e3-b514-142d1de8336d,HP4801,Estefanía,Cadenas,estefanía.cadenas@example.com,False,2025-02-05,2025-03-01,2025-03-02,18,164.08,Hotel Palacio Imperial,3.008528784648188,Madrid
2955,740dcaec-4fe2-4728-b981-5bf58ce7dc20,HP6729,Imelda,Amo,imelda.amo@example.com,False,2025-02-06,2025-03-01,2025-03-02,28,369.56,Hotel Maravilla Real,2.9748427672955975,Madrid
2956,c8275b93-97c0-4608-bd46-6b9149095ca5,HP10531,Nando,Fernández,nando.fernández@example.com,False,2025-02-02,2025-03-01,2025-03-02,21,358.59,Hotel Sol y Luna,3.012522361359571,Madrid
2957,a8de0d29-ab1e-4cee-815e-b14e37463870,HC434,Albano,Bauzà,albano.bauzà@example.com,True,2025-02-19,2025-03-01,2025-03-02,1,170.0,ibis Styles Madrid Prado,4.7,Madrid
2958,f121324a-775f-4479-a0c4-91d9d930f900,HP11819,Priscila,Ferrer,priscila.ferrer@example.com,False,2025-02-11,2025-03-01,2025-03-02,21,210.73,Hotel Sol y Luna,3.012522361359571,Madrid
2959,067e358d-5a60-4c57-a262-7be0751f2834,HC4124,Edmundo,Verdú,edmundo.verdú@example.com,True,2025-02-19,2025-03-01,2025-03-02,2,255.0,Novotel Madrid Center,4.6,Madrid
2960,1e43633e-4262-4267-8452-dd0f37c8addf,HP13579,Tadeo,Teruel,tadeo.teruel@example.com,False,2025-02-09,2025-03-01,2025-03-02,7,142.83,Hotel Encanto Real,3.023166023166023,Madrid
2961,a3602369-42a9-4c99-83b9-ec435ae8599b,HP14285,Victor,Estevez,victor.estevez@example.com,False,2025-02-03,2025-03-01,2025-03-02,22,337.42,Hotel Mirador Real,2.9776119402985075,Madrid
2962,64e6ed6d-865b-42a1-a933-9f407fcc2c17,HP10637,Nayara,Arregui,nayara.arregui@example.com,False,2025-02-01,2025-03-01,2025-03-02,28,494.29,Hotel Maravilla Real,2.9748427672955975,Madrid
2963,a269eb0a-60ad-44fc-95c8-43328be38952,HC9976,Mateo,Ruano,mateo.ruano@example.com,True,2025-02-19,2025-03-01,2025-03-02,12,173.0,Novotel Madrid City Las Ventas,4.6,Madrid
2964,3e51e57b-4f01-4696-b751-08b081e3ccfa,HP5645,Florinda,Pallarès,florinda.pallarès@example.com,False,2025-02-04,2025-03-01,2025-03-02,20,225.95,Hotel Los Almendros,3.0111317254174397,Madrid
2965,6e6dc182-4ae0-4924-b4e8-c445eb582590,HP13492,Sonia,Coello,sonia.coello@example.com,False,2025-02-02,2025-03-01,2025-03-02,3,310.77,Hotel Monte Verde,3.1032608695652173,Madrid
2966,7d8657f6-4bae-45ca-924e-12010de418b3,HC9682,Martin,Novoa,martin.novoa@example.com,True,2025-02-19,2025-03-01,2025-03-02,16,127.0,Pullman Madrid Airport & Feria,4.2,Madrid
2967,523fa1f6-7c25-46a2-8f52-e48681bd8ccd,HC295,Adán,Villaverde,adán.villaverde@example.com,True,2025-02-19,2025-03-01,2025-03-02,16,127.0,Pullman Madrid Airport & Feria,4.2,Madrid
2968,b511a498-adfb-41cc-a116-28e06902b8b3,HP6807,Irene,Coca,irene.coca@example.com,False,2025-02-01,2025-03-01,2025-03-02,21,99.58,Hotel Sol y Luna,3.012522361359571,Madrid
2969,6e1c60e8-d0de-47d7-9ea3-151a321c2409,HP1319,Anunciación,Ballester,anunciación.ballester@example.com,False,2025-02-06,2025-03-01,2025-03-02,25,259.83,Hotel Vista Alegre,2.9403846153846156,Madrid
2970,1b010742-011a-42da-91cc-7e04de1af148,HC6337,Gustavo,Fonseca,gustavo.fonseca@example.com,True,2025-02-19,2025-03-01,2025-03-02,13,95.0,ibis budget Madrid Vallecas,4.3,Madrid
2971,b4ddea82-2886-4481-9a24-0818c9364bf1,HP6435,Heriberto,Bayona,heriberto.bayona@example.com,False,2025-02-05,2025-03-01,2025-03-02,6,186.63,Hotel Puerta del Cielo,3.0338983050847457,Madrid
2972,b113a412-220b-4878-b735-4ba63d711273,HP6269,Guadalupe,Tamarit,guadalupe.tamarit@example.com,False,2025-02-09,2025-03-01,2025-03-02,11,254.23,Hotel Jardines del Rey,2.9450980392156865,Madrid
2973,e0f4d177-d804-4e7e-b1e4-62da981fd573,HP179,Adelia,Muñoz,adelia.muñoz@example.com,False,2025-02-11,2025-03-01,2025-03-02,6,73.93,Hotel Puerta del Cielo,3.0338983050847457,Madrid
2974,faf62523-c634-4f36-ad83-77092e2416e5,HC3053,Clarisa,Narváez,clarisa.narváez@example.com,True,2025-02-19,2025-03-01,2025-03-02,12,173.0,Novotel Madrid City Las Ventas,4.6,Madrid
2975,ae20ef4a-bf7e-4cbe-8142-b414d9f4a4d9,HP13396,Silvio,Mulet,silvio.mulet@example.com,False,2025-02-02,2025-03-01,2025-03-02,4,163.14,Hotel Brisas del Mar,3.091078066914498,Madrid
2976,dd1abfcb-5a6d-414b-9cd1-e4cbd5aa2ea1,HP14503,Wálter,Arnal,wálter.arnal@example.com,False,2025-02-06,2025-03-01,2025-03-02,5,349.39,Hotel Camino del Sol,3.072519083969466,Madrid
2977,886084dc-ad9b-4c35-864a-eba24509e326,HC14678,Zoraida,Acevedo,zoraida.acevedo@example.com,True,2025-02-19,2025-03-01,2025-03-02,2,255.0,Novotel Madrid Center,4.6,Madrid
2978,2f2aabab-37a3-4a35-b56b-dc67a1833010,HC7349,Jimena,Grau,jimena.grau@example.com,True,2025-02-19,2025-03-01,2025-03-02,27,116.0,ibis Madrid Aeropuerto Barajas,4.4,Madrid
2979,35f45ede-8654-4377-9a9d-a76d272e9415,HP6675,Ignacio,Haro,ignacio.haro@example.com,False,2025-02-06,2025-03-01,2025-03-02,6,463.21,Hotel Puerta del Cielo,3.0338983050847457,Madrid
2980,c3de374e-f638-44e3-85ea-30f3e8c7a6ae,HP9851,María Jesús,Muñoz,maría jesús.muñoz@example.com,False,2025-02-10,2025-03-01,2025-03-02,19,161.92,Hotel Luz de Madrid,3.0499075785582255,Madrid
2981,1dfeb7a8-c1ae-4054-b9a7-dca41fd093be,HC12172,Remigio,Fuertes,remigio.fuertes@example.com,True,2025-02-19,2025-03-01,2025-03-02,23,154.0,Novotel Madrid Campo de las Naciones,4.5,Madrid
2982,c6baa0bc-c522-4b8a-a560-80613bcaf260,HP11395,Paola,Agudo,paola.agudo@example.com,False,2025-02-05,2025-03-01,2025-03-02,6,464.08,Hotel Puerta del Cielo,3.0338983050847457,Madrid
2983,2001215f-8bc5-4b4d-8ffa-26afac670bc6,HC2390,Candelario,Pallarès,candelario.pallarès@example.com,True,2025-02-19,2025-03-01,2025-03-02,12,173.0,Novotel Madrid City Las Ventas,4.6,Madrid
2984,c381c9f0-af20-4c01-af95-858cc4e5e9bc,HC3716,Darío,Cisneros,darío.cisneros@example.com,True,2025-02-19,2025-03-01,2025-03-02,16,127.0,Pullman Madrid Airport & Feria,4.2,Madrid
2985,5700a687-fc16-4270-ae8a-434005ebc77a,HC6315,Guiomar,Palomino,guiomar.palomino@example.com,True,2025-02-19,2025-03-01,2025-03-02,12,173.0,Novotel Madrid City Las Ventas,4.6,Madrid
2986,55bdcd50-92e1-41cc-b348-a6bc0724889c,HP927,Amor,Flor,amor.flor@example.com,False,2025-02-03,2025-03-01,2025-03-02,5,111.05,Hotel Camino del Sol,3.072519083969466,Madrid
2987,c98cf075-25c3-4998-aba2-808871fe8da2,HP5780,Félix,Gilabert,félix.gilabert@example.com,False,2025-02-11,2025-03-01,2025-03-02,18,183.79,Hotel Palacio Imperial,3.008528784648188,Madrid
2988,5296be8b-b6f8-4c16-be71-1d30a63eb1b3,HC8570,Loida,Dávila,loida.dávila@example.com,True,2025-02-19,2025-03-01,2025-03-02,16,127.0,Pullman Madrid Airport & Feria,4.2,Madrid
2989,ea74136d-2381-4d2f-a6cb-09a5a4d5335f,HP2597,Casandra,Hoyos,casandra.hoyos@example.com,False,2025-02-03,2025-03-01,2025-03-02,28,93.21,Hotel Maravilla Real,2.9748427672955975,Madrid
2990,8a3d4e58-fe76-4ed0-ab35-4810d100eccb,HP629,Alfredo,Echeverría,alfredo.echeverría@example.com,False,2025-02-11,2025-03-01,2025-03-02,4,470.69,Hotel Brisas del Mar,3.091078066914498,Madrid
2991,685b7759-4fcd-4772-8362-7e344760d2eb,HP14429,Visitación,Cadenas,visitación.cadenas@example.com,False,2025-02-01,2025-03-01,2025-03-02,20,239.22,Hotel Los Almendros,3.0111317254174397,Madrid
2992,b01e8086-2a4e-4268-a282-b2ab73bf2483,HP6782,Inés,Cervantes,inés.cervantes@example.com,False,2025-02-05,2025-03-01,2025-03-02,20,61.88,Hotel Los Almendros,3.0111317254174397,Madrid
2993,552187f4-7bf6-4576-b2d1-829c49e8ccf1,HC10312,Mirta,Cantero,mirta.cantero@example.com,True,2025-02-19,2025-03-01,2025-03-02,13,95.0,ibis budget Madrid Vallecas,4.3,Madrid
2994,b37a5e47-f809-4b9a-9876-8ab9ad9a3f18,HC6616,Humberto,Mayol,humberto.mayol@example.com,True,2025-02-19,2025-03-01,2025-03-02,16,127.0,Pullman Madrid Airport & Feria,4.2,Madrid
2995,3f15819e-144e-4fb3-9e81-b3d430ffa16f,HP11973,Rafael,Perales,rafael.perales@example.com,False,2025-02-08,2025-03-01,2025-03-02,5,217.89,Hotel Camino del Sol,3.072519083969466,Madrid
2996,e355c71c-291f-4f96-8318-10f5e7af4da2,HP1889,Belen,Roura,belen.roura@example.com,False,2025-02-11,2025-03-01,2025-03-02,19,389.89,Hotel Luz de Madrid,3.0499075785582255,Madrid
2997,a1ccb3cb-1482-4859-bea8-f356081aab39,HP2056,Berto,Carrasco,berto.carrasco@example.com,False,2025-02-02,2025-03-01,2025-03-02,28,258.25,Hotel Maravilla Real,2.9748427672955975,Madrid
2998,b7a2448f-4541-436d-8427-125add741045,HP14749,Ámbar,Castrillo,ámbar.castrillo@example.com,False,2025-02-10,2025-03-01,2025-03-02,9,74.6,Palacio del Sol,2.988372093023256,Madrid
2999,c5f82041-6651-40dd-b2c6-b11390441045,HC6222,Gregorio,Pineda,gregorio.pineda@example.com,True,2025-02-19,2025-03-01,2025-03-02,29,90.0,ibis Madrid Alcorcon Tresaguas,4.4,Madrid
3000,71776c09-0d3d-4518-8b24-1ad28c0d0f5a,HP10111,Maximino,Román,maximino.román@example.com,False,2025-02-12,2025-03-01,2025-03-02,15,360.76,Gran Hotel Madrid,3.0592734225621414,Madrid
3001,ec6a7070-2b93-4587-9045-012c03eaffb1,HC7550,Jose Ignacio,Arteaga,jose ignacio.arteaga@example.com,True,2025-02-19,2025-03-01,2025-03-02,12,173.0,Novotel Madrid City Las Ventas,4.6,Madrid
3002,3825c42e-18c6-446a-aa4b-20dcf92d89df,HC3820,Diana,Fajardo,diana.fajardo@example.com,True,2025-02-19,2025-03-01,2025-03-02,2,255.0,Novotel Madrid Center,4.6,Madrid
3003,915b702b-80df-4813-9de1-1b68421b3891,HP9033,Macario,Comas,macario.comas@example.com,False,2025-02-04,2025-03-01,2025-03-02,5,282.31,Hotel Camino del Sol,3.072519083969466,Madrid
3004,384d2319-30c6-4c09-ba63-807c932e4d97,HC1777,Balduino,Losada,balduino.losada@example.com,True,2025-02-19,2025-03-01,2025-03-02,23,154.0,Novotel Madrid Campo de las Naciones,4.5,Madrid
3005,fecab7e8-40e7-42c4-9c1a-4fddb087ee32,HC12192,Renata,Verdejo,renata.verdejo@example.com,True,2025-02-19,2025-03-01,2025-03-02,1,170.0,ibis Styles Madrid Prado,4.7,Madrid
3006,651012bb-d993-4ff5-a948-f23429839ce9,HC13518,Soraya,Torrijos,soraya.torrijos@example.com,True,2025-02-19,2025-03-01,2025-03-02,10,172.0,ibis Madrid Centro las Ventas,4.5,Madrid
3007,904807cd-f9de-4261-b2ef-905c818e5c28,HP2713,Ceferino,Sosa,ceferino.sosa@example.com,False,2025-02-10,2025-03-01,2025-03-02,11,412.52,Hotel Jardines del Rey,2.9450980392156865,Madrid
3008,c2e603dc-8f7d-4e1a-b7ec-225bc6ffd61d,HP4606,Encarnacion,Barón,encarnacion.barón@example.com,False,2025-02-03,2025-03-01,2025-03-02,9,321.7,Palacio del Sol,2.988372093023256,Madrid
3009,dac1f89e-1e69-4a95-a721-71dea6edeb84,HP12517,Román,Verdú,román.verdú@example.com,False,2025-02-05,2025-03-01,2025-03-02,21,96.61,Hotel Sol y Luna,3.012522361359571,Madrid
3010,e139c4f6-7e06-48fc-9199-b3d5af801cee,HP1658,Aurelia,Simó,aurelia.simó@example.com,False,2025-02-03,2025-03-01,2025-03-02,6,466.71,Hotel Puerta del Cielo,3.0338983050847457,Madrid
3011,97d91fd0-de8d-4ed0-ab96-a3b00aacaef9,HP8400,Leticia,Pereira,leticia.pereira@example.com,False,2025-02-07,2025-03-01,2025-03-02,5,419.11,Hotel Camino del Sol,3.072519083969466,Madrid
3012,6405f497-6da4-4ea8-9ff2-91b5b0194c78,HC688,Almudena,Uría,almudena.uría@example.com,True,2025-02-19,2025-03-01,2025-03-02,12,173.0,Novotel Madrid City Las Ventas,4.6,Madrid
3013,d9658f6d-02ca-4804-9bf8-f1f26cada983,HC3551,Cándida,Quero,cándida.quero@example.com,True,2025-02-19,2025-03-01,2025-03-02,12,173.0,Novotel Madrid City Las Ventas,4.6,Madrid
3014,5d1342de-501b-457d-acc8-67de30c98923,HP10397,Morena,Arce,morena.arce@example.com,False,2025-02-03,2025-03-01,2025-03-02,21,115.8,Hotel Sol y Luna,3.012522361359571,Madrid
3015,2f205c3b-e39c-4dc2-ab35-4b2a119b9857,HC13784,Teresa,Franco,teresa.franco@example.com,True,2025-02-19,2025-03-01,2025-03-02,27,116.0,ibis Madrid Aeropuerto Barajas,4.4,Madrid
3016,b82bb941-e532-42dc-8927-eb60b22267d8,HP7412,Joel,Priego,joel.priego@example.com,False,2025-02-03,2025-03-01,2025-03-02,5,280.17,Hotel Camino del Sol,3.072519083969466,Madrid
3017,1da38c04-ec47-48ed-875d-1ef6a6c08be0,HP13746,Teodoro,Pi,teodoro.pi@example.com,False,2025-02-07,2025-03-01,2025-03-02,9,180.24,Palacio del Sol,2.988372093023256,Madrid
3018,e38844fa-d6cb-479a-a4c6-88cf5a6d19e2,HC11882,Purificación,Perelló,purificación.perelló@example.com,True,2025-02-19,2025-03-01,2025-03-02,12,173.0,Novotel Madrid City Las Ventas,4.6,Madrid
3019,122a88e0-9c49-4bc7-a50d-985b51e5e763,HP2785,Cesar,Cañizares,cesar.cañizares@example.com,False,2025-02-10,2025-03-01,2025-03-02,9,363.93,Palacio del Sol,2.988372093023256,Madrid
3020,33e795ad-562a-48bf-a65e-997eb217b235,HP9147,Manolo,Sales,manolo.sales@example.com,False,2025-02-07,2025-03-01,2025-03-02,6,116.66,Hotel Puerta del Cielo,3.0338983050847457,Madrid
3021,628d6cfe-a321-4b15-8739-692b8fa904d0,HP7264,Jeremías,Armengol,jeremías.armengol@example.com,False,2025-02-06,2025-03-01,2025-03-02,6,54.95,Hotel Puerta del Cielo,3.0338983050847457,Madrid
3022,bf710716-dbc8-495e-8635-6fc2ffb54298,HC4834,Ester,Navarrete,ester.navarrete@example.com,True,2025-02-19,2025-03-01,2025-03-02,23,154.0,Novotel Madrid Campo de las Naciones,4.5,Madrid
3023,b44ecfe7-3b4f-4771-9d71-5b3c9c5ff1f9,HP183,Adelia,Rosell,adelia.rosell@example.com,False,2025-02-05,2025-03-01,2025-03-02,4,69.17,Hotel Brisas del Mar,3.091078066914498,Madrid
3024,0145ab91-f497-4ba2-b10e-c0f07c57fa67,HC10860,Nilda,Valencia,nilda.valencia@example.com,True,2025-02-19,2025-03-01,2025-03-02,27,116.0,ibis Madrid Aeropuerto Barajas,4.4,Madrid
3025,4e6bb0be-63cc-49d0-a42e-0dde9c0f9d78,HP12397,Roberto,Amat,roberto.amat@example.com,False,2025-02-03,2025-03-01,2025-03-02,4,491.78,Hotel Brisas del Mar,3.091078066914498,Madrid
3026,20a22abb-6056-43cb-afe2-23ee7b15f1e6,HP7395,Joaquín,Lara,joaquín.lara@example.com,False,2025-02-08,2025-03-01,2025-03-02,28,144.84,Hotel Maravilla Real,2.9748427672955975,Madrid
3027,6db9e6f6-35af-4c57-94a3-6fb334b90ccd,HP11716,Plinio,Blanca,plinio.blanca@example.com,False,2025-02-04,2025-03-01,2025-03-02,4,345.15,Hotel Brisas del Mar,3.091078066914498,Madrid
3028,4115696a-6d3f-4740-a1ab-a2177a76a760,HC1210,Angélica,Vilalta,angélica.vilalta@example.com,True,2025-02-19,2025-03-01,2025-03-02,2,255.0,Novotel Madrid Center,4.6,Madrid
3029,3fb35979-d7a9-446d-b3c3-0f2a9e186260,HP2655,Cayetano,Lloret,cayetano.lloret@example.com,False,2025-02-12,2025-03-01,2025-03-02,6,175.24,Hotel Puerta del Cielo,3.0338983050847457,Madrid
3030,bc211abc-af03-4719-a6a8-c2887fa3add4,HC3190,Clímaco,Carrasco,clímaco.carrasco@example.com,True,2025-02-19,2025-03-01,2025-03-02,29,90.0,ibis Madrid Alcorcon Tresaguas,4.4,Madrid
3031,9715881f-5673-4959-9dd1-45c1776faf4c,HP1311,Antonio,Fonseca,antonio.fonseca@example.com,False,2025-02-05,2025-03-01,2025-03-02,14,483.14,Hotel Las Estrellas,2.9042145593869733,Madrid
3032,4446f3dc-6b02-410d-baaa-8aee54ee17d5,HP6738,Imelda,Mur,imelda.mur@example.com,False,2025-02-04,2025-03-01,2025-03-02,28,398.92,Hotel Maravilla Real,2.9748427672955975,Madrid
3033,d127928c-d806-4fd3-a12f-aae5e4a75326,HP9323,Marcia,Llobet,marcia.llobet@example.com,False,2025-02-03,2025-03-01,2025-03-02,17,314.97,Hotel Torre Dorada,2.9242718446601943,Madrid
3034,677382bf-4723-4e7f-bdb7-e8f018244268,HC4333,Elisabet,Cervera,elisabet.cervera@example.com,True,2025-02-19,2025-03-01,2025-03-02,29,90.0,ibis Madrid Alcorcon Tresaguas,4.4,Madrid
3035,3a1b18a1-392e-4a2b-b12c-e0b0e72e09b7,HP9540,Marina,Julián,marina.julián@example.com,False,2025-02-01,2025-03-01,2025-03-02,14,271.2818532818533,Hotel Las Estrellas,2.9042145593869733,Madrid
3036,9db7830f-d60b-4895-9256-668ccf1c9947,HP9277,Marcelino,Luján,marcelino.luján@example.com,False,2025-02-10,2025-03-01,2025-03-02,24,274.74,Hotel Rincón Sereno,3.0,Madrid
3037,3348ffed-2222-4440-9216-c7ec5f7cda54,HC10215,Micaela,Quintero,micaela.quintero@example.com,True,2025-02-19,2025-03-01,2025-03-02,8,106.0,ibis budget Madrid Calle 30,4.4,Madrid
3038,312c7794-598f-407f-b18c-c11ef603e74e,HC11300,Paca,Albero,paca.albero@example.com,True,2025-02-19,2025-03-01,2025-03-02,27,116.0,ibis Madrid Aeropuerto Barajas,4.4,Madrid
3039,58fd5bd3-256c-48ab-892d-23686b19ed44,HP1424,Ariel,Company,ariel.company@example.com,False,2025-02-11,2025-03-01,2025-03-02,14,454.9,Hotel Las Estrellas,2.9042145593869733,Madrid
3040,c31f5d77-db12-440e-bc32-051566f86e17,HP7191,Javier,González,javier.gonzález@example.com,False,2025-02-09,2025-03-01,2025-03-02,15,465.06,Gran Hotel Madrid,3.0592734225621414,Madrid
3041,96d05708-b938-416a-bd7e-d4bccae85778,HP6606,Hugo,Sánchez,hugo.sánchez@example.com,False,2025-02-03,2025-03-01,2025-03-02,7,431.05,Hotel Encanto Real,3.023166023166023,Madrid
3042,67fc7911-ed1e-493c-b778-8c410933a99d,HC3828,Diana,Solís,diana.solís@example.com,True,2025-02-19,2025-03-01,2025-03-02,13,95.0,ibis budget Madrid Vallecas,4.3,Madrid
3043,b6bd8605-cdc7-44ad-9d05-245d33deacea,HP14872,Íñigo,Niño,íñigo.niño@example.com,False,2025-02-10,2025-03-01,2025-03-02,3,465.59,Hotel Monte Verde,3.1032608695652173,Madrid
3044,e64f99ad-b545-4526-8f7b-61aea3a8bf8f,HP10000,Matías,Expósito,matías.expósito@example.com,False,2025-02-06,2025-03-01,2025-03-02,17,109.94,Hotel Torre Dorada,2.9242718446601943,Madrid
3045,646a9e6a-2ff0-4cb0-9f07-c3aa3fef0af4,HP7822,José,Rios,josé.rios@example.com,False,2025-02-03,2025-03-01,2025-03-02,6,270.99,Hotel Puerta del Cielo,3.0338983050847457,Madrid
3046,c23e03ae-b513-425b-994f-f21677592163,HP14374,Vinicio,Andrés,vinicio.andrés@example.com,False,2025-02-05,2025-03-01,2025-03-02,28,245.32,Hotel Maravilla Real,2.9748427672955975,Madrid
3047,a7addf5c-aadc-4f9e-b21e-d503af98745f,HP3390,Crescencia,Castellanos,crescencia.castellanos@example.com,False,2025-02-04,2025-03-01,2025-03-02,9,333.09,Palacio del Sol,2.988372093023256,Madrid
3048,e71fdd64-3558-4481-a589-551317249b73,HP9076,Malena,Agustí,malena.agustí@example.com,False,2025-02-06,2025-03-01,2025-03-02,4,451.97,Hotel Brisas del Mar,3.091078066914498,Madrid
3049,ad4e8544-7129-4e0b-b18a-c61bbfd20050,HC5926,Genoveva,Pacheco,genoveva.pacheco@example.com,True,2025-02-19,2025-03-01,2025-03-02,1,170.0,ibis Styles Madrid Prado,4.7,Madrid
3050,cfb6ea16-1e41-48fd-ad20-18674bedc6e1,HP13414,Simón,Roig,simón.roig@example.com,False,2025-02-09,2025-03-01,2025-03-02,28,357.05,Hotel Maravilla Real,2.9748427672955975,Madrid
3051,5f97bac3-3d46-467e-ac32-9dcaf54a8a22,HP13035,Sancho,Marí,sancho.marí@example.com,False,2025-02-04,2025-03-01,2025-03-02,24,306.66,Hotel Rincón Sereno,3.0,Madrid
3052,9eb9df08-8e0b-453e-a45d-803ab82f6d32,HC706,Alonso,Antón,alonso.antón@example.com,True,2025-02-19,2025-03-01,2025-03-02,13,95.0,ibis budget Madrid Vallecas,4.3,Madrid
3053,388e5cc0-e2df-40c0-a4e2-f81d18b6e571,HC5153,Fabio,Murillo,fabio.murillo@example.com,True,2025-02-19,2025-03-01,2025-03-02,1,170.0,ibis Styles Madrid Prado,4.7,Madrid
3054,6f0763bd-4408-4146-a824-65fb677e02de,HP10720,Nerea,Portillo,nerea.portillo@example.com,False,2025-02-12,2025-03-01,2025-03-02,19,247.49,Hotel Luz de Madrid,3.0499075785582255,Madrid
3055,2829dbfb-ffe2-4d7c-a91f-bbb91b8b3e66,HP6504,Hernando,Portillo,hernando.portillo@example.com,False,2025-02-01,2025-03-01,2025-03-02,6,402.06,Hotel Puerta del Cielo,3.0338983050847457,Madrid
3056,e9782734-5643-450f-bc40-e5d123e9a490,HP12477,Rolando,Fabra,rolando.fabra@example.com,False,2025-02-06,2025-03-01,2025-03-02,5,73.16,Hotel Camino del Sol,3.072519083969466,Madrid
3057,9f0dbd83-7347-46eb-8f0c-83b484ce6649,HC10536,Nando,Sanmiguel,nando.sanmiguel@example.com,True,2025-02-19,2025-03-01,2025-03-02,29,90.0,ibis Madrid Alcorcon Tresaguas,4.4,Madrid
3058,77b5ea6d-fe3c-48ef-8b7c-c498e7f21c10,HC9383,Marco,Buendía,marco.buendía@example.com,True,2025-02-19,2025-03-01,2025-03-02,29,90.0,ibis Madrid Alcorcon Tresaguas,4.4,Madrid
3059,0455ea61-815d-4933-b468-aa4e5c9a0570,HC6731,Imelda,Elías,imelda.elías@example.com,True,2025-02-19,2025-03-01,2025-03-02,2,255.0,Novotel Madrid Center,4.6,Madrid
3060,5e4aee3e-c211-4d35-b66b-e01b1fc2d8af,HC7246,Jennifer,Torres,jennifer.torres@example.com,True,2025-02-19,2025-03-01,2025-03-02,1,170.0,ibis Styles Madrid Prado,4.7,Madrid
3061,3a2ae730-bd69-4ed4-bd69-f17e1b3a61cd,HP6393,Heliodoro,Baños,heliodoro.baños@example.com,False,2025-02-11,2025-03-01,2025-03-02,17,83.64,Hotel Torre Dorada,2.9242718446601943,Madrid
3062,41d00ff2-d9f9-4f0f-b7e4-1c179cf8380f,HC12480,Rolando,Luz,rolando.luz@example.com,True,2025-02-19,2025-03-01,2025-03-02,13,95.0,ibis budget Madrid Vallecas,4.3,Madrid
3063,76971ddb-95e7-4bcd-a14c-dd5b54a96ae4,HP8941,Lupe,Zamora,lupe.zamora@example.com,False,2025-02-01,2025-03-01,2025-03-02,5,328.38,Hotel Camino del Sol,3.072519083969466,Madrid
3064,bc938bf7-d55f-4c7d-bd5d-b5f64fa5e84a,HP1841,Baudelio,Pedrosa,baudelio.pedrosa@example.com,False,2025-02-07,2025-03-01,2025-03-02,15,343.94,Gran Hotel Madrid,3.0592734225621414,Madrid
3065,8975e263-10d7-42fe-bd54-85f451d8fc90,HP5696,Francisco Javier,Morillo,francisco javier.morillo@example.com,False,2025-02-11,2025-03-01,2025-03-02,15,200.53,Gran Hotel Madrid,3.0592734225621414,Madrid
3066,f076cbc5-8d0e-4fe2-8acb-54c3460df0cd,HC13239,Segismundo,Portillo,segismundo.portillo@example.com,True,2025-02-19,2025-03-01,2025-03-02,29,90.0,ibis Madrid Alcorcon Tresaguas,4.4,Madrid
3067,87ac70b7-05d5-42b7-8afe-cdda076c54d3,HC3634,Dan,Castelló,dan.castelló@example.com,True,2025-02-19,2025-03-01,2025-03-02,8,106.0,ibis budget Madrid Calle 30,4.4,Madrid
3068,9cc7b8e1-403f-4d32-a740-f3b4b36b9a7d,HC526,Ale,Bayona,ale.bayona@example.com,True,2025-02-19,2025-03-01,2025-03-02,23,154.0,Novotel Madrid Campo de las Naciones,4.5,Madrid
3069,7d6d81b8-a0b3-49f2-82c5-2a41e284d316,HP14215,Vera,Fábregas,vera.fábregas@example.com,False,2025-02-02,2025-03-01,2025-03-02,17,82.8,Hotel Torre Dorada,2.9242718446601943,Madrid
3070,07289306-2127-4890-8fcd-e83977bb8d39,HC6512,Hernán,Menendez,hernán.menendez@example.com,True,2025-02-19,2025-03-01,2025-03-02,8,106.0,ibis budget Madrid Calle 30,4.4,Madrid
3071,43de2c80-8a56-4303-9163-8cb085561722,HP8263,Leire,Taboada,leire.taboada@example.com,False,2025-02-02,2025-03-01,2025-03-02,20,491.47,Hotel Los Almendros,3.0111317254174397,Madrid
3072,2cb18091-4f13-4b1b-9fec-812b07361975,HP3307,Consuelo,Menéndez,consuelo.menéndez@example.com,False,2025-02-08,2025-03-01,2025-03-02,24,449.37,Hotel Rincón Sereno,3.0,Madrid
3073,9c9cbcaa-a691-4308-aedc-ccd918c8603e,HP1226,Ani,Segarra,ani.segarra@example.com,False,2025-02-04,2025-03-01,2025-03-02,24,96.82,Hotel Rincón Sereno,3.0,Madrid
3074,c4621b4b-c203-423d-a093-5690ba0243c4,HP267,Adrián,Clavero,adrián.clavero@example.com,False,2025-02-06,2025-03-01,2025-03-02,6,244.17,Hotel Puerta del Cielo,3.0338983050847457,Madrid
3075,5da20199-0ea7-4256-a15d-1cc63b308149,HP11378,Paloma,Pujol,paloma.pujol@example.com,False,2025-02-08,2025-03-01,2025-03-02,11,61.85,Hotel Jardines del Rey,2.9450980392156865,Madrid
3076,de3a03c3-d8c6-404e-8329-29550e0b1982,HP7599,Jose Manuel,Zaragoza,jose manuel.zaragoza@example.com,False,2025-02-04,2025-03-01,2025-03-02,21,356.86,Hotel Sol y Luna,3.012522361359571,Madrid
3077,153b35a5-c111-4edb-9fde-164dae03cff6,HP3170,Cloe,Tudela,cloe.tudela@example.com,False,2025-02-06,2025-03-01,2025-03-02,25,394.55,Hotel Vista Alegre,2.9403846153846156,Madrid
